Thyroid,2.280758,2.582309,1.591058,1.028451,0.97194,1.517259,15.50933,22.965839,26.032162,15.8306,32.61438,11.431011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.914743,1.578532,1.176744,1.72904,7.551644,0.365191,0.257135,0.294728,0.602458,0.262755,0.812463,0.437718,0.19684,0.208658,0.0,0.0,0.0,0.189797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249574,0.564956,0.72739,0.0,0.0,13.799357,21.352331,19.971367,15.944693,20.917908,18.854265,0.432873,1.202265,0.0,0.213402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816943,0.565232,1.673182,5.659868,1.524132,0.552875,0.0,2.628713,0.0,0.0,0.0,0.168878,0.948207,0.183115,0.0,1.37335,0.296116,0.307561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.689539,313.552032,42.4767,132.390198,216.634979,168.803329,1.099583,0.781799,0.428084,0.802305,1.166954,0.513259,0.0,0.0,0.0,0.568688,0.0,0.0,62.549679,8.341909,84.172363,45.810631,55.301369,69.45977,0.0,2.225451,2.848944,2.449953,1.70435,1.902585,0.575047,1.451134,2.19872,2.078718,5.189165,2.223189,0.0,0.0,0.0,0.0,0.0,0.0,12.936438,54.840324,62.455364,53.730701,42.749828,42.534332,1.085303,2.643858,0.0,2.487507,1.773352,1.776968,0.0,0.0,1.419434,16.543062,1.502144,0.753901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266185,0.14663,0.215028,0.120412,0.098006,0.02076,1.595455,2.004404,1.323238,1.389937,1.340188,1.945389,4.256777,0.0,0.809502,0.602584,3.051692,3.009027,0.0,0.070628,0.03813,0.0,0.0,0.022998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.408178,8.04421,6.406679,13.802782,5.285824,13.851256,0.720097,1.761072,1.628545,1.011327,1.044357,1.349729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092981,0.226281,0.0,0.574502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507843,0.0,0.412263,0.0,0.0,0.0,0.0,0.0,0.0,25.907135,18.457825,39.243015,14.967384,27.011452,28.999193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Testis,2.217875,1.19886,4.783997,2.622856,4.758224,2.889847,0.0,2.799241,0.339372,0.185377,6.227543,2.011,0.0,0.361511,0.523662,1.183135,1.541407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506969,0.336035,0.792232,0.714974,0.318141,0.600807,1.17202,0.69713,2.421502,1.138354,1.165261,1.035423,2.502808,4.059899,3.025843,3.145219,1.716735,3.187834,0.0,1.111063,0.994908,0.0,0.0,0.0,0.213192,0.0,1.69698,0.0,0.0,0.749299,24.150352,19.354034,21.469328,27.113253,27.216539,21.758434,1.635607,0.70856,0.0,0.665103,0.185684,0.768385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.564084,2.230396,4.058681,2.868279,1.564552,3.918247,0.0,0.0,0.0,0.0,0.500275,1.354308,0.844855,0.576999,0.316717,1.596554,0.590452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.64143,61.876408,28.324915,49.730274,146.267273,86.871254,0.622408,0.387872,1.126321,0.800903,0.593446,0.694986,24.661739,27.729616,22.184109,23.623238,30.698244,18.84506,10.031783,15.726302,12.795849,7.56496,15.142928,9.533171,0.358527,0.451797,0.204948,0.0,0.0,0.0,0.175203,0.51059,0.235032,0.0,0.0,0.93381,0.0,0.0,0.0,0.0,0.0,0.0,34.363174,6.146226,35.970097,36.921913,77.440086,0.0,8.621001,8.019732,5.851149,9.282146,4.152976,3.283056,0.616241,0.605098,0.0,1.781544,4.235212,0.0,0.059219,0.0,0.0,0.0,0.0,0.0,0.009451,0.031587,0.010176,0.026992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487247,0.233476,0.400864,0.201499,0.305071,0.294831,3.462667,3.117218,2.666678,2.217939,3.240554,4.545628,0.0,0.0,1.240771,2.722877,0.079476,2.273241,0.0,0.020216,0.024511,0.041379,0.0,0.026139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.332449,2.844331,5.173929,6.295156,11.435523,11.119946,0.854154,1.463163,1.49098,0.923679,3.333157,0.780007,0.0,0.0,0.0,0.18318,0.081836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182466,0.193654,0.162187,0.143829,0.220487,0.0,0.0,0.277623,0.614238,0.910034,1.456584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.420372,20.036173,11.479136,21.813274,6.625298,18.787331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.44442,74.4944,10.885105,29.612064,21.441525,63.796532
Cervix Uteri,2.626136,4.6167,5.222678,1.652386,3.71422,1.890777,36.424908,25.630962,27.300503,22.737396,37.210953,16.552475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125293,7.828882,77.771515,4.750333,0.094868,0.879505,0.0,0.514904,0.0,0.0,0.555427,0.6325,0.142489,0.063608,0.18343,0.0,0.195127,0.00548,0.0,0.0,0.0,0.0,0.0,0.0,0.837523,1.929046,1.31764,1.75712,0.511043,0.976487,28.18372,27.555456,32.30965,26.726259,10.506078,29.095888,1.427438,0.0,0.0,0.0,0.205151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46421,0.0,1.710181,0.0,5.87174,1.893097,0.0,0.0,0.0,0.0,2.869583,3.797465,0.281719,0.198859,1.406488,0.498066,1.353013,1.043092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.820038,126.316078,247.035431,394.692719,244.932877,270.135925,1.008198,3.080127,1.289165,0.650036,1.809235,2.304227,0.0,0.0,0.0,0.0,0.997803,0.0,142.679108,105.361542,144.660629,82.669952,85.801956,110.108139,3.820997,0.749981,3.790806,3.140332,0.0,0.0,2.593971,3.820997,0.0,0.0,0.0,2.0644,0.375217,0.0,0.0,0.0,0.289252,0.0,23.965645,47.117844,0.0,6.757899,64.766365,32.984795,3.375612,6.328641,0.39994,1.164464,1.683338,1.626276,22.419439,4.184818,6.862188,0.600433,23.597692,11.973142,0.0,0.0,0.43922,0.0,1.973769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14542,0.057809,0.339437,0.10237,0.220091,0.288445,0.169813,0.825254,0.401926,0.152575,0.014276,1.591972,1.569421,4.348908,0.360503,18.642944,3.724555,0.0,0.094638,0.022362,0.0,0.0,0.0,0.07949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.197889,4.038793,10.759456,7.760074,5.367795,12.530284,1.622543,0.445898,0.542893,0.656952,1.919494,0.530093,0.0,0.416151,0.0,1.828628,0.0,4.262871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333038,0.0,0.535145,0.0,0.268517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861842,0.0,0.0,0.0,0.137441,0.0,0.0,25.513506,69.101433,44.587391,27.45447,46.996212,41.394669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.886111,0.0,0.0,0.0,0.984265,5.920794
Adipose Tissue,2.934678,2.785611,5.055459,2.137757,4.450497,6.612662,30.086725,41.428566,46.893375,52.891888,31.299515,32.610672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356073,0.0,0.0,0.0,0.0,45.740498,0.0,0.21815,0.410839,3.032398,0.485298,1.185729,0.688642,0.189705,1.479326,0.585847,0.198686,0.055505,0.029649,0.369774,0.055871,0.175725,0.442245,0.0,0.0,0.0,0.0,0.0,0.0,2.140724,0.509231,0.0,0.505255,0.0,0.0,36.666615,25.819544,32.180569,32.403339,27.87689,24.894285,1.109043,0.0,0.0,1.225352,0.295626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304549,1.013588,0.0,0.643873,0.0,3.582952,0.0,0.0,0.774553,1.348779,0.622233,0.623503,2.552768,0.629041,1.266434,0.642177,2.173425,1.004052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.183884,308.569672,378.737335,79.591316,371.691986,332.966431,0.883267,1.3946,0.688669,0.815952,0.528428,0.756545,0.0,0.0,0.0,0.0,0.0,0.0,108.203949,127.823273,257.835052,143.264618,24.975273,63.713863,4.020353,0.915697,3.665723,0.474489,5.722691,5.522124,2.213867,0.512133,1.564551,2.846398,2.520912,4.774319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.625992,15.86128,2.169593,27.254869,0.0,1.082889,2.293142,0.0,2.802466,1.110223,0.758592,0.564801,1.986608,2.229178,1.09047,13.90033,2.162092,0.0,0.053601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032562,0.067868,0.120647,0.04639,0.06413,0.139434,0.174612,0.184639,0.28841,0.086587,0.511493,0.370835,0.873753,2.717592,0.0,6.199601,4.636951,0.0,0.02178,0.0,0.0,0.015099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.536209,3.951797,2.644022,9.098128,8.696011,8.798798,1.688362,1.087958,1.119307,3.395949,0.270085,0.432422,0.24361,0.0,0.174878,0.481911,0.0,0.821771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209209,0.178231,0.0,0.0,0.0,0.0,0.288548,0.0,0.428909,0.173014,0.240798,0.276087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644819,0.0,1.172951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.189308,17.097054,21.973652,28.137852,55.83461,23.354158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775377,2.125761,0.0,0.0,1.41256,0.0
Vagina,3.079693,1.594874,0.340912,3.902437,2.066445,3.88579,27.389095,33.096397,3.673246,28.81333,12.879359,24.747675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.956955,1.811389,0.244181,0.593676,23.731506,1.646635,1.920602,0.74633,0.3027,0.47611,0.233994,0.153082,0.114169,0.3471,0.070865,0.262144,0.152834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469968,0.0,0.693741,0.0,3.092031,2.351817,25.50955,16.792646,19.947054,17.824335,16.872278,13.154924,0.233457,0.160977,0.0,0.774531,0.755087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.693954,0.704986,1.56064,3.599626,0.0,0.728081,0.0,1.923109,3.833335,0.0,0.0,0.870763,1.145821,2.11608,0.574659,0.37563,3.307503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.052681,350.339172,377.799408,297.842346,149.93129,329.00592,2.863707,0.593743,1.318103,0.666202,3.741673,1.505198,0.0,0.256153,0.845085,0.0,0.0,0.789515,57.593353,85.500633,165.391281,91.995628,38.622135,66.102318,0.668252,0.520562,0.939561,3.909322,2.050134,0.098316,1.770967,1.147831,0.939561,3.909322,1.834408,1.495793,0.0,0.0,0.0,0.0,0.0,0.0,45.251137,12.007875,0.0,15.078926,25.691172,0.0,3.58232,0.570999,6.003775,0.632107,2.582111,0.0,2.19422,0.0,17.612114,1.11376,20.722532,11.902296,0.0,0.0,0.0,0.684196,0.865009,0.222491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060151,0.070039,0.048803,0.073084,0.091011,0.192966,0.666496,1.261578,0.0,1.103119,3.033394,1.462839,4.446455,0.804448,0.4422,10.274487,2.624983,0.0,0.0,0.107923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.968622,3.97825,4.525771,3.471549,5.126451,9.366358,1.795581,1.954902,1.628882,0.124569,0.46543,1.137327,0.0,0.0,0.0,0.052426,7.879515,0.108932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657534,0.0,0.196573,0.0,0.0,0.0,0.0,0.0,0.0,1.982909,0.0,0.69336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.124001,49.709175,34.514725,46.066795,51.827896,15.681526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heart,2.26364,0.603562,2.211238,0.735761,2.244264,1.163647,4.75266,23.214819,32.534874,29.500998,15.36132,22.425177,0.0,0.0,0.0,0.0,0.0,0.0,0.06671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.770752,3054.567139,1755.154419,858.374878,1381.623901,909.064331,0.224068,0.557308,0.0,0.0,0.0,0.245369,0.155205,0.0,0.193369,0.108849,0.320223,0.105544,0.0,0.0,0.0,0.0,0.0,0.0,0.441513,0.0,0.537486,0.0,0.859213,1.348168,29.05118,19.233835,17.10965,26.283031,20.233486,13.629962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614496,0.802275,1.314725,0.996336,0.0,0.533119,0.217466,0.0,0.0,0.0,0.0,0.0,0.538038,0.387244,2.063012,0.0,0.257436,0.332374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.476303,88.658867,49.069534,60.376999,136.255341,44.688442,0.606532,1.132695,0.564392,1.045203,0.283952,0.349398,0.0,0.0,0.0,0.0,0.0,0.0,30.085066,211.316513,252.452286,12.25301,31.065123,15.4584,1.222013,0.784304,0.0,0.511804,0.404143,0.448835,2.845168,0.0,0.0,0.272681,1.42599,0.607661,0.0,0.0,0.0,0.0,0.0,0.0,42.357227,46.249996,72.482254,64.425491,84.4459,74.33725,3.844328,1.506068,5.588763,1.312394,8.383658,4.537008,6.795107,0.552116,0.0,0.0,5.289467,2.988082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033415,0.013104,0.0372,0.113849,0.01309,2.176289,0.741811,1.263368,2.216452,0.322303,0.149499,1.14155,0.0,0.0,2.19457,0.0,0.372736,0.0,0.0,0.0,0.0,0.019624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.606099,0.323228,0.41431,1.048137,1.190067,0.249681,0.0,0.297448,0.440374,0.187094,0.0,0.137944,0.165952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317299,0.515998,0.0,0.270817,0.320421,0.111655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003865,0.0,0.0,0.648448,1.402357,0.0,0.0,0.0,0.0,0.0,0.0,35.623508,79.328552,34.576336,75.146744,23.3894,28.438169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2935,2.836816,0.0,1.899651
Pituitary,7.614581,7.653219,4.538743,9.731406,13.251534,11.162005,8.340007,10.564111,7.275475,8.349441,24.544329,5.259036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.966996,3.023975,3.504676,4.616377,2.599727,3.864954,1.103995,1.515098,0.0,2.035276,2.255558,0.568927,0.209852,0.23123,0.110822,0.21724,0.094862,0.209318,0.0,0.0,0.0,0.0,0.0,0.0,0.512326,0.994203,0.823101,0.0,1.167347,0.0,16.758097,12.538248,16.385185,14.989758,21.252644,16.800692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.169176,9.238443,11.179673,4.510048,4.9396,5.840452,0.0,0.0,0.0,0.0,7.837246,11.467375,0.703839,0.208247,0.0,0.179035,0.0,0.581957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.617004,98.419724,102.742424,119.416985,135.941803,214.277298,0.910267,0.985291,1.290817,1.480533,1.026224,0.899813,0.0,0.0,0.0,0.0,0.0,0.0,16.820024,111.536827,12.773878,60.500877,17.932232,15.225382,0.405304,0.436061,0.229592,0.0,0.0,1.073657,0.299888,0.326495,0.488268,0.0,2.539738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.316242,16.791172,57.840038,8.657247,0.0,0.0,2.208555,7.669023,5.843229,2.796105,0.745598,1.448008,0.0,0.0,0.0,1.160722,0.0,2.186397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253002,0.437358,0.406573,0.33783,0.34404,0.280244,5.362062,2.914281,6.550972,3.709671,5.570598,8.42736,0.281447,0.366844,0.0,0.292867,0.322527,0.471906,0.0438,0.038879,0.015696,0.020316,0.075824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.600017,3.286132,1.652427,4.016243,2.557155,3.835461,1.349441,1.704293,1.13082,4.828837,1.517553,1.586488,0.375294,0.103777,0.0,0.0,0.450339,0.179852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195746,0.0,0.530992,0.837813,0.399582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.419979,27.2561,59.016308,31.677755,37.382389,9.687118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60698,7.623056,0.0,4.369921,0.301273
Stomach,5.061458,2.443222,2.2964,3.300316,0.61115,1.66912,16.618801,3.642033,24.410053,30.691507,7.049899,2.692452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876825,0.098512,3.087007,2.047807,7.082853,0.679801,0.0,0.0,0.31628,0.0,0.0,0.425036,0.0,0.180827,0.079097,0.118475,0.0,0.133946,0.0,0.0,0.0,0.0,0.0,0.0,2.950736,1.276259,0.0,0.530094,0.448061,0.509054,8.805052,27.904234,12.986602,16.15777,8.647441,9.376918,0.194965,0.254635,0.0,0.814761,0.168131,0.128133,0.0,0.0,0.0,0.0,0.0,0.0,3.560221,1.05823,0.666111,1.117412,1.957724,2.03802,2.508802,1.600186,2.676578,0.0,2.505766,0.0,0.587629,0.27185,0.404418,0.363059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.816467,39.004215,165.126358,158.664688,205.443008,108.36245,0.514929,0.522068,0.387365,1.329775,1.48794,1.024261,3.118624,1.140405,1.101941,0.0,0.0,0.0,39.923424,213.429276,99.561699,43.126701,88.283394,47.900311,0.582976,0.0,0.502768,0.937546,0.182234,0.276716,1.756878,0.724926,1.041694,0.247209,0.0,1.538106,0.0,0.0,0.0,0.0,0.0,0.0,28.092476,0.0,19.840374,26.828373,27.926088,24.432686,1.28356,3.424819,1.856078,2.193157,0.487184,1.337258,7.282021,2.169577,3.342861,5.007355,8.936172,7.203906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019405,0.080937,0.017342,0.061458,0.023567,0.323908,0.447182,1.119477,0.749436,1.235073,0.685851,0.0,0.550453,5.531365,7.656016,1.039759,0.68159,0.021189,0.0,0.0,0.0,0.022681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13751,2.647385,1.924133,3.974533,2.716694,1.082788,0.89265,0.44468,1.293474,0.412918,0.503085,0.46446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24256,0.0,0.0,0.0,0.0,0.0,0.0,0.337362,0.0,0.0,0.731672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156752,0.0,0.0,0.0,1.209063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.27038,14.134743,25.686249,37.634548,93.119278,26.299997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.521259,0.458298,0.0
Fallopian Tube,6.795242,2.833012,6.561115,3.796691,4.695623,8.24402,50.830685,22.917982,36.149502,26.725353,34.792259,42.592503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898715,1.190407,0.356501,2.298671,2.87555,0.756319,0.300691,0.568651,0.431162,0.384942,0.726411,0.530814,0.205154,0.144383,0.189184,0.155859,0.20226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669568,2.464545,1.051286,0.0,0.0,0.0,44.206749,22.667683,36.922592,21.498417,15.634629,31.009502,0.0,1.01187,0.0,1.310563,0.0,0.416545,0.0,0.0,0.0,0.0,0.0,0.0,3.777879,0.781976,1.880582,3.491623,9.364784,7.98007,4.181111,0.0,0.141054,4.168546,0.0,1.915238,0.749372,0.0,1.652491,0.894048,0.552769,0.215654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.058716,285.977936,124.34861,216.985764,295.919678,153.152542,0.551674,1.664946,0.472078,0.558236,0.857208,0.982726,0.0,0.0,0.0,0.0,0.0,0.0,164.674545,136.829956,1035.249268,92.232491,169.313797,159.683502,2.946155,0.541053,0.939664,2.987174,3.326622,0.714575,2.946155,0.541053,0.939664,2.987174,3.326622,0.714575,0.0,0.0,0.0,0.0,0.0,0.399347,20.180761,14.412883,32.027889,9.16899,48.370506,16.596235,4.589386,1.239313,8.574468,0.0,8.779244,0.776094,16.305473,14.573613,8.808957,0.999012,11.959261,15.337544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322149,0.343888,0.427016,0.079686,0.11802,0.175823,0.195657,1.785814,1.132946,0.408636,0.836508,0.341404,7.864197,1.39643,0.982095,8.044607,0.620217,4.907351,0.0,0.024734,0.0,0.0,0.021993,0.045409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.510766,9.224772,8.149548,7.246206,11.423861,14.845513,0.150858,2.494627,1.328915,0.181107,1.384249,1.820228,0.0,0.0,0.141196,1.319463,0.0,0.973924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.441803,0.282502,0.0,0.737284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482025,0.0,0.186394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.525597,19.547966,35.679413,99.039574,87.541161,26.73283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.763916,10.906279,0.901069,2.054243,0.0,2.013712
Blood,1.13829,1.257857,1.478471,1.153038,1.005934,0.0,7.089768,5.762855,3.085557,0.193914,4.041467,3.041636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426252,0.683601,0.049843,0.121971,0.458362,0.319605,0.0,0.0,0.449669,0.0,0.0,0.0,0.0,0.204836,0.0,0.051733,0.179377,1.096689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.681225,0.694777,0.0,0.168121,0.0,20.812693,28.127377,31.509872,126.955772,83.045586,8.78367,0.0,0.0,0.084223,0.0,0.178535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.590725,0.0,0.0,0.0,0.0,0.0,0.268106,0.5074,1.076221,2.704127,7.915459,0.244135,5.720453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.669174,90.926476,86.445847,883.857849,12.865947,576.557556,0.10671,0.208532,0.083918,0.405575,0.152,0.501029,0.0,0.938036,0.0,0.0,0.0,0.0,43.961876,72.409988,0.411068,1.168588,0.887689,13.674871,0.461439,0.613364,1.272156,0.52211,0.994583,1.506227,0.15744,4.070314,0.109045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.577893,8.253369,9.835087,9.170147,63.038414,0.0,1.217454,0.385587,1.080733,0.0,1.831865,2.802984,1.396158,0.0,1.761473,2.884984,0.0,2.443196,0.0,0.0,0.052884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032893,0.0,0.412086,0.596162,0.0,0.0,1.105998,0.899988,0.405172,0.0,1.982068,0.0,0.0,2.741657,0.0,0.0,0.0,0.019796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.388848,3.551312,0.177852,0.68209,0.0,0.235852,0.323896,0.0,0.0,2.747629,0.091469,0.348424,0.480004,0.306016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143464,0.415793,0.0,0.0,0.0,0.0,0.481967,0.233005,0.308258,0.135566,0.0,0.0,3.50025,0.0,1.580772,2.818237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654845,0.437288,0.0,1.868405,11.358337,5.210948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
